Ni,Fe,Co,Ce,Overpotential
0.271,0.129,0.031,0.569,435.0
0.271,0.102,0.071,0.569,422.0
0.271,0.071,0.102,0.569,413.0
0.271,0.031,0.129,0.569,409.0
0.271,0.0,0.169,0.569,408.0
0.231,0.2,0.0,0.569,449.0
0.231,0.169,0.031,0.569,442.0
0.231,0.129,0.071,0.569,430.0
0.231,0.102,0.102,0.569,416.0
0.231,0.071,0.129,0.569,410.0
0.231,0.031,0.169,0.569,402.0
0.231,0.0,0.2,0.569,405.0
0.2,0.231,0.0,0.569,436.0
0.2,0.2,0.031,0.569,435.0
0.031,0.169,0.231,0.569,439.0
0.031,0.2,0.2,0.569,444.0
0.031,0.231,0.169,0.569,438.0
0.031,0.271,0.129,0.569,428.0
0.031,0.302,0.102,0.569,432.0
0.031,0.329,0.071,0.569,438.0
0.031,0.369,0.031,0.569,454.0
0.031,0.4,0.0,0.569,447.0
0.071,0.0,0.369,0.569,425.0
0.071,0.031,0.329,0.569,414.0
0.071,0.071,0.302,0.569,418.0
0.071,0.102,0.271,0.569,417.0
0.071,0.129,0.231,0.569,424.0
0.071,0.169,0.2,0.569,433.0
0.071,0.2,0.169,0.569,434.0
0.071,0.231,0.129,0.569,425.0
0.071,0.271,0.102,0.569,426.0
0.071,0.302,0.071,0.569,432.0
0.071,0.329,0.031,0.569,440.0
0.071,0.369,0.0,0.569,436.0
0.102,0.0,0.329,0.569,417.0
0.102,0.031,0.302,0.569,413.0
0.102,0.071,0.271,0.569,414.0
0.102,0.102,0.231,0.569,412.0
0.102,0.129,0.2,0.569,416.0
0.102,0.169,0.169,0.569,422.0
0.102,0.2,0.129,0.569,429.0
0.102,0.231,0.102,0.569,436.0
0.102,0.271,0.071,0.569,431.0
0.102,0.302,0.031,0.569,444.0
0.102,0.329,0.0,0.569,445.0
0.129,0.0,0.302,0.569,417.0
0.129,0.031,0.271,0.569,413.0
0.129,0.071,0.231,0.569,412.0
0.129,0.102,0.2,0.569,427.0
0.129,0.129,0.169,0.569,425.0
0.129,0.169,0.129,0.569,427.0
0.129,0.2,0.102,0.569,437.0
0.129,0.231,0.071,0.569,441.0
0.129,0.271,0.031,0.569,449.0
0.129,0.302,0.0,0.569,429.0
0.169,0.0,0.271,0.569,415.0
0.169,0.031,0.231,0.569,403.0
0.169,0.071,0.2,0.569,409.0
0.169,0.102,0.169,0.569,419.0
0.169,0.129,0.129,0.569,428.0
0.169,0.169,0.102,0.569,436.0
0.169,0.2,0.071,0.569,443.0
0.169,0.231,0.031,0.569,457.0
0.169,0.271,0.0,0.569,432.0
0.2,0.0,0.231,0.569,404.0
0.2,0.031,0.2,0.569,406.0
0.2,0.071,0.169,0.569,411.0
0.2,0.102,0.129,0.569,420.0
0.2,0.129,0.102,0.569,428.0
0.2,0.169,0.071,0.569,445.0
0.031,0.129,0.271,0.569,457.0
0.031,0.102,0.302,0.569,446.0
0.031,0.071,0.329,0.569,446.0
0.031,0.031,0.369,0.569,447.0
0.031,0.0,0.4,0.569,442.0
0.0,0.4,0.031,0.569,449.0
0.0,0.369,0.071,0.569,449.0
0.0,0.329,0.102,0.569,444.0
0.0,0.302,0.129,0.569,442.0
0.0,0.231,0.2,0.569,435.0
0.0,0.2,0.231,0.569,439.0
0.0,0.169,0.271,0.569,441.0
0.0,0.129,0.302,0.569,451.0
0.0,0.102,0.329,0.569,449.0
0.0,0.071,0.369,0.569,450.0
0.0,0.031,0.4,0.569,449.0
0.0,0.0,0.431,0.569,451.0
0.4,0.0,0.0,0.6,433.0
0.369,0.031,0.0,0.6,429.0
0.369,0.0,0.031,0.6,430.0
0.329,0.071,0.0,0.6,438.0
0.329,0.031,0.031,0.6,433.0
0.329,0.0,0.071,0.6,424.0
0.302,0.102,0.0,0.6,432.0
0.302,0.071,0.031,0.6,430.0
0.302,0.031,0.071,0.6,424.0
0.302,0.0,0.102,0.6,413.0
0.271,0.129,0.0,0.6,428.0
0.271,0.102,0.031,0.6,430.0
0.271,0.071,0.071,0.6,421.0
0.271,0.031,0.102,0.6,412.0
0.271,0.0,0.129,0.6,406.0
0.231,0.169,0.0,0.6,429.0
0.231,0.129,0.031,0.6,435.0
0.231,0.102,0.071,0.6,427.0
0.231,0.071,0.102,0.6,417.0
0.231,0.031,0.129,0.6,408.0
0.231,0.0,0.169,0.6,405.0
0.2,0.2,0.0,0.6,429.0
0.2,0.169,0.031,0.6,436.0
0.2,0.129,0.071,0.6,436.0
0.2,0.102,0.102,0.6,421.0
0.2,0.071,0.129,0.6,412.0
0.2,0.031,0.169,0.6,403.0
0.2,0.0,0.2,0.6,402.0
0.169,0.231,0.0,0.6,434.0
0.169,0.2,0.031,0.6,444.0
0.169,0.169,0.071,0.6,434.0
0.169,0.129,0.102,0.6,426.0
0.169,0.102,0.129,0.6,420.0
0.169,0.071,0.169,0.6,411.0
0.169,0.031,0.2,0.6,403.0
0.169,0.0,0.231,0.6,399.0
0.129,0.271,0.0,0.6,437.0
0.329,0.031,0.0,0.631,438.0
0.369,0.0,0.0,0.631,416.0
0.0,0.0,0.4,0.6,427.0
0.0,0.031,0.369,0.6,445.0
0.0,0.071,0.329,0.6,440.0
0.0,0.102,0.302,0.6,437.0
0.0,0.129,0.271,0.6,443.0
0.0,0.169,0.231,0.6,445.0
0.0,0.2,0.2,0.6,443.0
0.0,0.231,0.169,0.6,433.0
0.0,0.271,0.129,0.6,432.0
0.0,0.302,0.102,0.6,440.0
0.0,0.329,0.071,0.6,442.0
0.0,0.369,0.031,0.6,447.0
0.0,0.4,0.0,0.6,444.0
0.031,0.0,0.369,0.6,432.0
0.031,0.031,0.329,0.6,428.0
0.031,0.071,0.302,0.6,437.0
0.031,0.102,0.271,0.6,421.0
0.031,0.129,0.231,0.6,440.0
0.031,0.169,0.2,0.6,436.0
0.031,0.2,0.169,0.6,434.0
0.031,0.231,0.129,0.6,426.0
0.031,0.271,0.102,0.6,427.0
0.031,0.302,0.071,0.6,433.0
0.031,0.329,0.031,0.6,444.0
0.031,0.369,0.0,0.6,447.0
0.071,0.0,0.329,0.6,425.0
0.071,0.031,0.302,0.6,424.0
0.071,0.071,0.271,0.6,422.0
0.071,0.102,0.231,0.6,428.0
0.071,0.129,0.2,0.6,431.0
0.071,0.169,0.169,0.6,431.0
0.071,0.2,0.129,0.6,430.0
0.071,0.231,0.102,0.6,436.0
0.071,0.271,0.071,0.6,439.0
0.071,0.302,0.031,0.6,446.0
0.071,0.329,0.0,0.6,437.0
0.102,0.0,0.302,0.6,412.0
0.102,0.031,0.271,0.6,412.0
0.102,0.071,0.231,0.6,419.0
0.102,0.102,0.2,0.6,437.0
0.102,0.129,0.169,0.6,432.0
0.102,0.169,0.129,0.6,435.0
0.102,0.2,0.102,0.6,433.0
0.102,0.231,0.071,0.6,438.0
0.102,0.271,0.031,0.6,444.0
0.102,0.302,0.0,0.6,431.0
0.129,0.0,0.271,0.6,410.0
0.129,0.031,0.231,0.6,408.0
0.129,0.071,0.2,0.6,417.0
0.129,0.102,0.169,0.6,425.0
0.129,0.129,0.129,0.6,429.0
0.129,0.169,0.102,0.6,434.0
0.129,0.2,0.071,0.6,438.0
0.129,0.231,0.031,0.6,327.0
0.329,0.0,0.031,0.631,438.0
0.302,0.071,0.0,0.631,441.0
0.302,0.031,0.031,0.631,436.0
0.302,0.0,0.071,0.631,422.0
0.271,0.102,0.0,0.631,436.0
0.271,0.071,0.031,0.631,442.0
0.271,0.031,0.071,0.631,426.0
0.271,0.0,0.102,0.631,422.0
0.231,0.129,0.0,0.631,438.0
0.231,0.102,0.031,0.631,446.0
0.231,0.071,0.071,0.631,435.0
0.231,0.031,0.102,0.631,418.0
0.231,0.0,0.129,0.631,410.0
0.2,0.169,0.0,0.631,431.0
0.2,0.129,0.031,0.631,456.0
0.2,0.102,0.071,0.631,438.0
0.2,0.071,0.102,0.631,423.0
0.2,0.031,0.129,0.631,413.0
0.2,0.0,0.169,0.631,406.0
0.169,0.2,0.0,0.631,436.0
0.169,0.169,0.031,0.631,446.0
0.169,0.129,0.071,0.631,438.0
0.169,0.102,0.102,0.631,425.0
0.169,0.071,0.129,0.631,420.0
0.169,0.031,0.169,0.631,416.0
0.169,0.0,0.2,0.631,403.0
0.129,0.231,0.0,0.631,435.0
0.129,0.2,0.031,0.631,447.0
0.129,0.169,0.071,0.631,437.0
0.129,0.129,0.102,0.631,430.0
0.129,0.102,0.129,0.631,426.0
0.129,0.071,0.169,0.631,413.0
0.129,0.031,0.2,0.631,412.0
0.129,0.0,0.231,0.631,401.0
0.102,0.271,0.0,0.631,433.0
0.102,0.231,0.031,0.631,441.0
0.102,0.2,0.071,0.631,435.0
0.102,0.169,0.102,0.631,431.0
0.102,0.129,0.129,0.631,430.0
0.102,0.102,0.169,0.631,423.0
0.102,0.071,0.2,0.631,417.0
0.102,0.031,0.231,0.631,417.0
0.102,0.0,0.271,0.631,416.0
0.071,0.302,0.0,0.631,446.0
0.071,0.271,0.031,0.631,442.0
0.071,0.231,0.071,0.631,438.0
0.071,0.2,0.102,0.631,435.0
0.071,0.169,0.129,0.631,435.0
0.071,0.129,0.169,0.631,437.0
0.071,0.102,0.2,0.631,434.0
0.071,0.071,0.231,0.631,427.0
0.071,0.031,0.271,0.631,423.0
0.071,0.0,0.302,0.631,422.0
0.031,0.329,0.0,0.631,458.0
0.031,0.302,0.031,0.631,442.0
0.031,0.271,0.071,0.631,440.0
0.102,0.0,0.231,0.671,415.0
0.102,0.031,0.2,0.671,412.0
0.102,0.071,0.169,0.671,421.0
0.102,0.102,0.129,0.671,427.0
0.102,0.129,0.102,0.671,425.0
0.102,0.169,0.071,0.671,432.0
0.102,0.2,0.031,0.671,443.0
0.102,0.231,0.0,0.671,442.0
0.129,0.0,0.2,0.671,410.0
0.129,0.031,0.169,0.671,414.0
0.129,0.071,0.129,0.671,425.0
0.129,0.102,0.102,0.671,431.0
0.129,0.129,0.071,0.671,439.0
0.129,0.169,0.031,0.671,443.0
0.129,0.2,0.0,0.671,436.0
0.169,0.0,0.169,0.671,411.0
0.169,0.031,0.129,0.671,411.0
0.169,0.071,0.102,0.671,423.0
0.169,0.102,0.071,0.671,429.0
0.169,0.129,0.031,0.671,438.0
0.2,0.0,0.129,0.671,415.0
0.2,0.031,0.102,0.671,411.0
0.2,0.071,0.071,0.671,423.0
0.2,0.102,0.031,0.671,431.0
0.2,0.129,0.0,0.671,428.0
0.231,0.0,0.102,0.671,414.0
0.231,0.031,0.071,0.671,430.0
0.231,0.071,0.031,0.671,439.0
0.231,0.102,0.0,0.671,434.0
0.271,0.0,0.071,0.671,423.0
0.271,0.031,0.031,0.671,437.0
0.271,0.071,0.0,0.671,436.0
0.302,0.0,0.031,0.671,433.0
0.302,0.031,0.0,0.671,446.0
0.329,0.0,0.0,0.671,438.0
0.0,0.0,0.369,0.631,450.0
0.0,0.031,0.329,0.631,449.0
0.0,0.071,0.302,0.631,431.0
0.0,0.102,0.271,0.631,446.0
0.0,0.129,0.231,0.631,448.0
0.0,0.169,0.2,0.631,458.0
0.0,0.2,0.169,0.631,448.0
0.0,0.231,0.129,0.631,447.0
0.0,0.271,0.102,0.631,446.0
0.0,0.302,0.071,0.631,455.0
0.0,0.329,0.031,0.631,463.0
0.0,0.369,0.0,0.631,459.0
0.031,0.0,0.329,0.631,452.0
0.031,0.031,0.302,0.631,443.0
0.031,0.071,0.271,0.631,446.0
0.031,0.102,0.231,0.631,447.0
0.031,0.129,0.2,0.631,447.0
0.031,0.169,0.169,0.631,450.0
0.031,0.2,0.129,0.631,448.0
0.031,0.231,0.102,0.631,453.0
0.071,0.271,0.0,0.671,477.0
0.071,0.231,0.031,0.671,464.0
0.071,0.129,0.129,0.671,442.0
0.071,0.102,0.169,0.671,445.0
0.071,0.071,0.2,0.671,441.0
0.071,0.031,0.231,0.671,444.0
0.071,0.0,0.271,0.671,428.0
0.031,0.302,0.0,0.671,454.0
0.031,0.271,0.031,0.671,465.0
0.031,0.231,0.071,0.671,457.0
0.031,0.2,0.102,0.671,453.0
0.031,0.169,0.129,0.671,451.0
0.031,0.129,0.169,0.671,455.0
0.031,0.102,0.2,0.671,449.0
0.031,0.071,0.231,0.671,447.0
0.031,0.031,0.271,0.671,447.0
0.031,0.0,0.302,0.671,443.0
0.0,0.329,0.0,0.671,466.0
0.0,0.302,0.031,0.671,465.0
0.0,0.271,0.071,0.671,462.0
0.0,0.231,0.102,0.671,448.0
0.0,0.2,0.129,0.671,448.0
0.0,0.169,0.169,0.671,447.0
0.0,0.129,0.2,0.671,454.0
0.0,0.102,0.231,0.671,446.0
0.0,0.071,0.271,0.671,443.0
0.0,0.031,0.302,0.671,447.0
0.0,0.0,0.329,0.671,438.0
0.302,0.0,0.0,0.702,444.0
0.271,0.031,0.0,0.702,442.0
0.271,0.0,0.031,0.702,435.0
0.231,0.071,0.0,0.702,450.0
0.231,0.031,0.031,0.702,433.0
0.231,0.0,0.071,0.702,431.0
0.2,0.102,0.0,0.702,439.0
0.2,0.071,0.031,0.702,435.0
0.2,0.031,0.071,0.702,425.0
0.2,0.0,0.102,0.702,428.0
0.169,0.129,0.0,0.702,452.0
0.169,0.102,0.031,0.702,444.0
0.169,0.071,0.071,0.702,437.0
0.169,0.031,0.102,0.702,433.0
0.169,0.0,0.129,0.702,423.0
0.129,0.169,0.0,0.702,446.0
0.129,0.129,0.031,0.702,447.0
0.129,0.102,0.071,0.702,436.0
0.129,0.071,0.102,0.702,433.0
0.129,0.031,0.129,0.702,427.0
0.129,0.0,0.169,0.702,416.0
0.102,0.2,0.0,0.702,437.0
0.102,0.169,0.031,0.702,441.0
0.102,0.129,0.071,0.702,432.0
0.102,0.102,0.102,0.702,425.0
0.102,0.071,0.129,0.702,427.0
0.071,0.031,0.169,0.729,431.0
0.071,0.071,0.129,0.729,433.0
0.071,0.102,0.102,0.729,440.0
0.071,0.129,0.071,0.729,443.0
0.071,0.169,0.031,0.729,445.0
0.071,0.2,0.0,0.729,439.0
0.102,0.0,0.169,0.729,425.0
0.102,0.031,0.129,0.729,429.0
0.102,0.071,0.102,0.729,433.0
0.102,0.102,0.071,0.729,440.0
0.102,0.129,0.031,0.729,447.0
0.102,0.169,0.0,0.729,434.0
0.129,0.0,0.129,0.729,421.0
0.129,0.031,0.102,0.729,433.0
0.129,0.071,0.071,0.729,443.0
0.129,0.102,0.031,0.729,438.0
0.129,0.129,0.0,0.729,432.0
0.169,0.0,0.102,0.729,422.0
0.169,0.031,0.071,0.729,434.0
0.169,0.071,0.031,0.729,439.0
0.169,0.102,0.0,0.729,447.0
0.2,0.0,0.071,0.729,427.0
0.2,0.031,0.031,0.729,437.0
0.2,0.071,0.0,0.729,437.0
0.231,0.0,0.031,0.729,433.0
0.231,0.031,0.0,0.729,446.0
0.271,0.0,0.0,0.729,444.0
0.0,0.0,0.302,0.702,451.0
0.0,0.031,0.271,0.702,443.0
0.0,0.071,0.231,0.702,446.0
0.0,0.102,0.2,0.702,447.0
0.0,0.129,0.169,0.702,452.0
0.0,0.169,0.129,0.702,449.0
0.0,0.2,0.102,0.702,452.0
0.0,0.231,0.071,0.702,461.0
0.0,0.271,0.031,0.702,468.0
0.0,0.302,0.0,0.702,472.0
0.031,0.0,0.271,0.702,441.0
0.031,0.031,0.231,0.702,445.0
0.031,0.071,0.2,0.702,445.0
0.031,0.102,0.169,0.702,447.0
0.031,0.129,0.129,0.702,456.0
0.031,0.169,0.102,0.702,452.0
0.031,0.2,0.071,0.702,457.0
0.031,0.231,0.031,0.702,461.0
0.031,0.271,0.0,0.702,448.0
0.071,0.0,0.231,0.702,425.0
0.071,0.031,0.2,0.702,426.0
0.071,0.071,0.169,0.702,440.0
0.071,0.102,0.129,0.702,441.0
0.071,0.129,0.102,0.702,442.0
0.071,0.169,0.071,0.702,446.0
0.071,0.2,0.031,0.702,450.0
0.071,0.231,0.0,0.702,436.0
0.102,0.0,0.2,0.702,423.0
0.102,0.031,0.169,0.702,433.0
0.071,0.0,0.2,0.729,437.0
0.031,0.231,0.0,0.729,451.0
0.031,0.2,0.031,0.729,474.0
0.031,0.169,0.071,0.729,460.0
0.031,0.129,0.102,0.729,453.0
0.031,0.102,0.129,0.729,455.0
0.031,0.031,0.2,0.729,452.0
0.031,0.0,0.231,0.729,438.0
0.0,0.271,0.0,0.729,459.0
0.0,0.231,0.031,0.729,473.0
0.0,0.2,0.071,0.729,466.0
0.0,0.169,0.102,0.729,458.0
0.0,0.129,0.129,0.729,458.0
0.0,0.102,0.169,0.729,462.0
0.0,0.071,0.2,0.729,456.0
0.0,0.031,0.231,0.729,455.0
0.0,0.0,0.271,0.729,457.0
0.231,0.0,0.0,0.769,453.0
0.2,0.031,0.0,0.769,463.0
0.2,0.0,0.031,0.769,457.0
0.169,0.071,0.0,0.769,471.0
0.169,0.031,0.031,0.769,457.0
0.169,0.0,0.071,0.769,446.0
0.129,0.102,0.0,0.769,452.0
0.129,0.071,0.031,0.769,456.0
0.129,0.031,0.071,0.769,450.0
0.129,0.0,0.102,0.769,443.0
0.102,0.129,0.0,0.769,464.0
0.102,0.102,0.031,0.769,468.0
0.102,0.071,0.071,0.769,447.0
0.102,0.031,0.102,0.769,438.0
0.102,0.0,0.129,0.769,435.0
0.071,0.169,0.0,0.769,460.0
0.071,0.129,0.031,0.769,458.0
0.071,0.102,0.071,0.769,451.0
0.071,0.071,0.102,0.769,441.0
0.071,0.031,0.129,0.769,436.0
0.071,0.0,0.169,0.769,431.0
0.031,0.2,0.0,0.769,452.0
0.031,0.169,0.031,0.769,448.0
0.031,0.129,0.071,0.769,454.0
0.031,0.102,0.102,0.769,453.0
0.031,0.071,0.129,0.769,443.0
0.031,0.031,0.169,0.769,444.0
0.031,0.0,0.2,0.769,440.0
0.0,0.2,0.031,0.769,462.0
0.0,0.169,0.071,0.769,453.0
0.0,0.129,0.102,0.769,451.0
0.0,0.102,0.129,0.769,450.0
0.0,0.071,0.169,0.769,447.0
0.0,0.031,0.2,0.769,451.0
0.0,0.0,0.231,0.769,448.0
0.2,0.0,0.0,0.8,453.0
0.169,0.031,0.0,0.8,449.0
0.031,0.031,0.071,0.871,476.0
0.031,0.071,0.031,0.871,475.0
0.031,0.102,0.0,0.871,467.0
0.071,0.0,0.071,0.871,462.0
0.071,0.031,0.031,0.871,466.0
0.071,0.071,0.0,0.871,476.0
0.102,0.0,0.031,0.871,464.0
0.102,0.031,0.0,0.871,461.0
0.129,0.0,0.0,0.871,462.0
0.0,0.0,0.169,0.831,467.0
0.0,0.031,0.129,0.831,456.0
0.0,0.071,0.102,0.831,453.0
0.0,0.102,0.071,0.831,460.0
0.0,0.129,0.031,0.831,472.0
0.0,0.169,0.0,0.831,463.0
0.031,0.0,0.129,0.831,454.0
0.031,0.031,0.102,0.831,452.0
0.031,0.071,0.071,0.831,453.0
0.031,0.102,0.031,0.831,455.0
0.031,0.129,0.0,0.831,455.0
0.071,0.0,0.102,0.831,454.0
0.071,0.031,0.071,0.831,455.0
0.071,0.071,0.031,0.831,461.0
0.071,0.102,0.0,0.831,451.0
0.102,0.0,0.071,0.831,452.0
0.102,0.031,0.031,0.831,456.0
0.102,0.071,0.0,0.831,469.0
0.129,0.0,0.031,0.831,467.0
0.129,0.031,0.0,0.831,461.0
0.169,0.0,0.0,0.831,456.0
0.0,0.0,0.2,0.8,451.0
0.0,0.031,0.169,0.8,456.0
0.0,0.071,0.129,0.8,462.0
0.0,0.102,0.102,0.8,458.0
0.0,0.129,0.071,0.8,475.0
0.0,0.169,0.031,0.8,467.0
0.0,0.2,0.0,0.8,464.0
0.031,0.0,0.169,0.8,454.0
0.031,0.031,0.129,0.8,460.0
0.031,0.071,0.102,0.8,468.0
0.031,0.102,0.071,0.8,467.0
0.031,0.129,0.031,0.8,480.0
0.031,0.169,0.0,0.8,463.0
0.071,0.0,0.129,0.8,452.0
0.071,0.031,0.102,0.8,457.0
0.071,0.071,0.071,0.8,466.0
0.071,0.102,0.031,0.8,478.0
0.071,0.129,0.0,0.8,455.0
0.102,0.0,0.102,0.8,461.0
0.102,0.031,0.071,0.8,456.0
0.102,0.071,0.031,0.8,460.0
0.102,0.102,0.0,0.8,458.0
0.129,0.0,0.071,0.8,449.0
0.129,0.031,0.031,0.8,463.0
0.129,0.071,0.0,0.8,463.0
0.169,0.0,0.031,0.8,470.0
0.031,0.0,0.102,0.871,487.0
0.0,0.102,0.031,0.871,466.0
0.071,0.031,0.0,0.898,471.0
0.071,0.0,0.031,0.898,468.0
0.031,0.071,0.0,0.898,472.0
0.031,0.031,0.031,0.898,479.0
0.031,0.0,0.071,0.898,464.0
0.0,0.071,0.031,0.898,468.0
0.0,0.031,0.071,0.898,458.0
0.0,0.0,0.102,0.898,464.0
0.071,0.0,0.0,0.929,479.0
0.031,0.031,0.0,0.929,482.0
0.031,0.0,0.031,0.929,498.0
0.0,0.071,0.0,0.929,490.0
0.0,0.031,0.031,0.929,488.0
0.0,0.0,0.071,0.929,481.0
0.031,0.0,0.0,0.969,489.0
0.0,0.031,0.0,0.969,489.0
0.0,0.0,0.031,0.969,485.0
0.49,0.49,0.0,0.0,415.0
0.49,0.47,0.03,0.0,412.0
0.49,0.43,0.07,0.0,410.0
0.49,0.4,0.1,0.0,410.0
0.49,0.3,0.2,0.0,407.0
0.49,0.27,0.23,0.0,406.0
0.49,0.23,0.27,0.0,406.0
0.49,0.2,0.3,0.0,409.0
0.49,0.16,0.32,0.0,411.0
0.49,0.12,0.36,0.0,415.0
0.49,0.1,0.4,0.0,418.0
0.49,0.07,0.43,0.0,425.0
0.49,0.03,0.47,0.0,404.0
0.49,0.0,0.49,0.0,410.0
0.47,0.49,0.03,0.0,398.0
0.47,0.47,0.07,0.0,398.0
0.47,0.43,0.1,0.0,398.0
0.47,0.4,0.12,0.0,397.0
0.47,0.36,0.16,0.0,396.0
0.47,0.32,0.2,0.0,396.0
0.47,0.3,0.23,0.0,397.0
0.47,0.27,0.27,0.0,396.0
0.47,0.23,0.3,0.0,395.0
0.47,0.2,0.32,0.0,396.0
0.47,0.16,0.36,0.0,397.0
0.47,0.12,0.4,0.0,399.0
0.47,0.1,0.43,0.0,401.0
0.47,0.07,0.47,0.0,408.0
0.47,0.03,0.49,0.0,410.0
0.52,0.43,0.0,0.03,395.0
0.52,0.4,0.03,0.03,393.0
0.52,0.36,0.07,0.03,394.0
0.52,0.32,0.1,0.03,394.0
0.52,0.3,0.12,0.03,393.0
0.52,0.23,0.2,0.03,391.0
0.52,0.2,0.23,0.03,394.0
0.52,0.12,0.3,0.03,396.0
0.52,0.07,0.36,0.03,394.0
0.52,0.03,0.4,0.03,399.0
0.52,0.0,0.43,0.03,416.0
0.49,0.43,0.03,0.03,404.0
0.49,0.4,0.07,0.03,400.0
0.49,0.36,0.1,0.03,399.0
0.49,0.32,0.12,0.03,396.0
0.49,0.3,0.16,0.03,398.0
0.49,0.27,0.2,0.03,396.0
0.49,0.23,0.23,0.03,404.0
0.49,0.2,0.27,0.03,397.0
0.49,0.16,0.3,0.03,398.0
0.49,0.12,0.32,0.03,397.0
0.49,0.1,0.36,0.03,400.0
0.49,0.07,0.4,0.03,400.0
0.49,0.03,0.43,0.03,404.0
0.49,0.0,0.47,0.03,411.0
0.47,0.47,0.03,0.03,403.0
0.47,0.43,0.07,0.03,399.0
0.47,0.36,0.12,0.03,399.0
0.47,0.32,0.16,0.03,403.0
0.47,0.3,0.2,0.03,397.0
0.47,0.27,0.23,0.03,402.0
0.47,0.23,0.27,0.03,406.0
0.47,0.2,0.3,0.03,401.0
0.47,0.16,0.32,0.03,382.0
0.47,0.1,0.4,0.03,390.0
0.47,0.07,0.43,0.03,391.0
0.47,0.03,0.47,0.03,395.0
0.43,0.49,0.03,0.03,405.0
0.43,0.43,0.1,0.03,390.0
0.43,0.4,0.12,0.03,390.0
0.43,0.36,0.16,0.03,388.0
0.43,0.3,0.23,0.03,399.0
0.43,0.27,0.27,0.03,397.0
0.43,0.23,0.3,0.03,398.0
0.43,0.2,0.32,0.03,400.0
0.43,0.16,0.36,0.03,389.0
0.43,0.12,0.4,0.03,403.0
0.43,0.07,0.47,0.03,407.0
0.43,0.03,0.49,0.03,424.0
0.49,0.43,0.0,0.07,390.0
0.49,0.4,0.03,0.07,391.0
0.49,0.36,0.07,0.07,391.0
0.49,0.32,0.1,0.07,390.0
0.49,0.3,0.12,0.07,389.0
0.49,0.23,0.2,0.07,388.0
0.49,0.2,0.23,0.07,387.0
0.49,0.16,0.27,0.07,388.0
0.49,0.12,0.3,0.07,389.0
0.49,0.1,0.32,0.07,390.0
0.49,0.07,0.36,0.07,392.0
0.49,0.03,0.4,0.07,398.0
0.47,0.43,0.03,0.07,394.0
0.47,0.4,0.07,0.07,390.0
0.47,0.36,0.1,0.07,398.0
0.47,0.32,0.12,0.07,396.0
0.47,0.3,0.16,0.07,396.0
0.47,0.27,0.2,0.07,391.0
0.47,0.23,0.23,0.07,392.0
0.47,0.2,0.27,0.07,392.0
0.47,0.16,0.3,0.07,390.0
0.47,0.12,0.32,0.07,389.0
0.47,0.1,0.36,0.07,391.0
0.47,0.07,0.4,0.07,394.0
0.47,0.03,0.43,0.07,400.0
0.47,0.0,0.47,0.07,403.0
0.43,0.47,0.03,0.07,395.0
0.43,0.43,0.07,0.07,395.0
0.43,0.4,0.1,0.07,394.0
0.43,0.36,0.12,0.07,391.0
0.43,0.32,0.16,0.07,392.0
0.43,0.3,0.2,0.07,391.0
0.43,0.27,0.23,0.07,392.0
0.43,0.23,0.27,0.07,392.0
0.43,0.2,0.3,0.07,392.0
0.43,0.16,0.32,0.07,392.0
0.43,0.12,0.36,0.07,393.0
0.43,0.1,0.4,0.07,397.0
0.43,0.07,0.43,0.07,399.0
0.49,0.4,0.0,0.1,402.0
0.49,0.36,0.03,0.1,396.0
0.49,0.32,0.07,0.1,391.0
0.49,0.3,0.1,0.1,391.0
0.49,0.27,0.12,0.1,390.0
0.49,0.23,0.16,0.1,389.0
0.49,0.2,0.2,0.1,392.0
0.49,0.16,0.23,0.1,392.0
0.49,0.12,0.27,0.1,395.0
0.49,0.1,0.3,0.1,395.0
0.49,0.07,0.32,0.1,384.0
0.49,0.03,0.36,0.1,395.0
0.49,0.0,0.4,0.1,397.0
0.47,0.43,0.0,0.1,392.0
0.47,0.4,0.03,0.1,389.0
0.47,0.36,0.07,0.1,388.0
0.47,0.32,0.1,0.1,391.0
0.47,0.3,0.12,0.1,389.0
0.47,0.27,0.16,0.1,385.0
0.47,0.23,0.2,0.1,387.0
0.47,0.2,0.23,0.1,387.0
0.47,0.16,0.27,0.1,385.0
0.47,0.12,0.3,0.1,387.0
0.47,0.1,0.32,0.1,388.0
0.47,0.07,0.36,0.1,399.0
0.47,0.03,0.4,0.1,403.0
0.47,0.0,0.43,0.1,409.0
0.43,0.43,0.03,0.1,401.0
0.43,0.4,0.07,0.1,398.0
0.43,0.36,0.1,0.1,397.0
0.43,0.32,0.12,0.1,392.0
0.43,0.3,0.16,0.1,392.0
0.43,0.27,0.2,0.1,393.0
0.43,0.23,0.23,0.1,393.0
0.43,0.2,0.27,0.1,385.0
0.43,0.16,0.3,0.1,395.0
0.43,0.12,0.32,0.1,396.0
0.43,0.1,0.36,0.1,401.0
0.43,0.07,0.4,0.1,407.0
0.43,0.03,0.43,0.1,412.0
0.4,0.4,0.1,0.1,403.0
0.4,0.36,0.12,0.1,398.0
0.4,0.32,0.16,0.1,392.0
0.4,0.3,0.2,0.1,401.0
0.4,0.27,0.23,0.1,388.0
0.4,0.23,0.27,0.1,388.0
0.4,0.2,0.3,0.1,404.0
0.4,0.16,0.32,0.1,406.0
0.4,0.12,0.36,0.1,398.0
0.4,0.1,0.4,0.1,398.0
0.4,0.07,0.43,0.1,400.0
